Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/products/search?search_string=The&count=100,9,2,36000.0,32490.429166666425,3746.251700002176,74179.43659999946,96987.33333333333,0.05894241466316031,0.01309831436959118,36000,38000,43000,43000,74000,74000,74000,74000,74000,74000,74000
GET,/products/search?search_string=Thematic&count=100,1,0,9124.506799998926,9124.506799998926,9124.506799998926,9124.506799998926,9713.0,0.00654915718479559,0.0,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100
GET,/products/search?search_string=Throw&count=100,1,0,23899.15950000068,23899.15950000068,23899.15950000068,23899.15950000068,33550.0,0.00654915718479559,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/products/search?search_string=Time&count=100,1,0,8490.535299999465,8490.535299999465,8490.535299999465,8490.535299999465,100694.0,0.00654915718479559,0.0,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500
GET,/products/search?search_string=Tin&count=100,1,0,42780.810099997325,42780.810099997325,42780.810099997325,42780.810099997325,119738.0,0.00654915718479559,0.0,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000
GET,/products/search?search_string=To&count=100,1,0,3538.366599997971,3538.366599997971,3538.366599997971,3538.366599997971,132193.0,0.00654915718479559,0.0,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500
GET,/products/search?search_string=Toby&count=100,1,0,21032.90549999656,21032.90549999656,21032.90549999656,21032.90549999656,2828.0,0.00654915718479559,0.0,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000
GET,/products/search?search_string=Toddler&count=100,2,0,15056.334699998843,50826.00584999818,15056.334699998843,86595.67699999752,143986.0,0.01309831436959118,0.0,87000,87000,87000,87000,87000,87000,87000,87000,87000,87000,87000
GET,/products/search?search_string=Toddlers&count=100,2,1,2723.9169999993464,3111.4434499995696,2723.9169999993464,3498.9698999997927,38757.0,0.01309831436959118,0.00654915718479559,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500
GET,/products/search?search_string=Top&count=100,1,0,17245.686399997794,17245.686399997794,17245.686399997794,17245.686399997794,124768.0,0.00654915718479559,0.0,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000
GET,/products/search?search_string=Tough&count=100,1,0,24528.031799996825,24528.031799996825,24528.031799996825,24528.031799996825,7439.0,0.00654915718479559,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/products/search?search_string=Toy&count=100,8,2,14000.0,20627.530899999783,5764.994699999079,67357.74400000082,107838.0,0.05239325747836472,0.01309831436959118,16000,16000,27000,27000,67000,67000,67000,67000,67000,67000,67000
GET,"/products/search?search_string=Toy,&count=100",2,0,9717.723699999624,11440.153600000485,9717.723699999624,13162.583500001347,136633.0,0.01309831436959118,0.0,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000
GET,/products/search?search_string=Toys&count=100,1,0,10315.974900000583,10315.974900000583,10315.974900000583,10315.974900000583,139963.0,0.00654915718479559,0.0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
GET,"/products/search?search_string=Toys,&count=100",1,0,28089.160499999707,28089.160499999707,28089.160499999707,28089.160499999707,52708.0,0.00654915718479559,0.0,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000
GET,/products/search?search_string=Track&count=100,1,0,16552.45499999728,16552.45499999728,16552.45499999728,16552.45499999728,69813.0,0.00654915718479559,0.0,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000
GET,/products/search?search_string=Trans&count=100,1,0,13702.868500000477,13702.868500000477,13702.868500000477,13702.868500000477,95795.0,0.00654915718479559,0.0,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
GET,/products/search?search_string=Travel&count=100,1,0,16668.26729999957,16668.26729999957,16668.26729999957,16668.26729999957,83212.0,0.00654915718479559,0.0,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000
GET,/products/search?search_string=Treat&count=100,1,0,68438.05689999863,68438.05689999863,68438.05689999863,68438.05689999863,22844.0,0.00654915718479559,0.0,68000,68000,68000,68000,68000,68000,68000,68000,68000,68000,68000
GET,/products/search?search_string=Trek&count=100,1,0,19459.042899998167,19459.042899998167,19459.042899998167,19459.042899998167,17670.0,0.00654915718479559,0.0,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000
GET,/products/search?search_string=Trends&count=100,1,1,18045.950199997606,18045.950199997606,18045.950199997606,18045.950199997606,21.0,0.00654915718479559,0.00654915718479559,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
GET,/products/search?search_string=Trim&count=100,1,0,13592.59160000147,13592.59160000147,13592.59160000147,13592.59160000147,9418.0,0.00654915718479559,0.0,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
GET,/products/search?search_string=Trolls&count=100,1,0,17355.273400000442,17355.273400000442,17355.273400000442,17355.273400000442,35818.0,0.00654915718479559,0.0,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000
GET,/products/search?search_string=Tudor&count=100,1,0,6613.398800000141,6613.398800000141,6613.398800000141,6613.398800000141,4672.0,0.00654915718479559,0.0,6600,6600,6600,6600,6600,6600,6600,6600,6600,6600,6600
GET,/products/search?search_string=Tug&count=100,1,0,12728.205899999011,12728.205899999011,12728.205899999011,12728.205899999011,3009.0,0.00654915718479559,0.0,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000
GET,/products/search?search_string=Tune&count=100,1,0,42978.07349999857,42978.07349999857,42978.07349999857,42978.07349999857,14857.0,0.00654915718479559,0.0,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000
GET,/products/search?search_string=Turquoise&count=100,1,0,27565.782900001068,27565.782900001068,27565.782900001068,27565.782900001068,22876.0,0.00654915718479559,0.0,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000
GET,/products/search?search_string=Twirlin'&count=100,1,0,14600.219699997979,14600.219699997979,14600.219699997979,14600.219699997979,1571.0,0.00654915718479559,0.0,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000
GET,/products/search?search_string=Twisted&count=100,1,0,24823.02499999787,24823.02499999787,24823.02499999787,24823.02499999787,2106.0,0.00654915718479559,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/products/search?search_string=Type&count=100,1,0,20995.456299999205,20995.456299999205,20995.456299999205,20995.456299999205,21062.0,0.00654915718479559,0.0,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000
GET,"/products/search?search_string=Type,&count=100",1,1,12778.9268000015,12778.9268000015,12778.9268000015,12778.9268000015,21.0,0.00654915718479559,0.00654915718479559,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000
GET,/products/search?search_string=U.S.&count=100,1,0,46800.7131000013,46800.7131000013,46800.7131000013,46800.7131000013,7671.0,0.00654915718479559,0.0,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000
GET,/products/search?search_string=U100061&count=100,1,0,3517.0801999993273,3517.0801999993273,3517.0801999993273,3517.0801999993273,368.0,0.00654915718479559,0.0,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500
GET,/products/search?search_string=USA&count=100,1,0,18045.69579999952,18045.69579999952,18045.69579999952,18045.69579999952,158925.0,0.00654915718479559,0.0,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
GET,/products/search?search_string=USB&count=100,1,0,21631.35709999915,21631.35709999915,21631.35709999915,21631.35709999915,13226.0,0.00654915718479559,0.0,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
GET,/products/search?search_string=Ultra&count=100,1,0,22732.363799997984,22732.363799997984,22732.363799997984,22732.363799997984,76345.0,0.00654915718479559,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/products/search?search_string=Uncle&count=100,1,1,37698.978299999,37698.978299999,37698.978299999,37698.978299999,21.0,0.00654915718479559,0.00654915718479559,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000
GET,/products/search?search_string=Unit&count=100,1,0,5602.78720000133,5602.78720000133,5602.78720000133,5602.78720000133,36374.0,0.00654915718479559,0.0,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600
GET,/products/search?search_string=Up&count=100,1,0,40312.265300002764,40312.265300002764,40312.265300002764,40312.265300002764,125136.0,0.00654915718479559,0.0,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000
GET,/products/search?search_string=Ups&count=100,1,1,49366.592800000944,49366.592800000944,49366.592800000944,49366.592800000944,21.0,0.00654915718479559,0.00654915718479559,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000
GET,/products/search?search_string=VTech&count=100,1,0,14284.910899998067,14284.910899998067,14284.910899998067,14284.910899998067,49766.0,0.00654915718479559,0.0,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
GET,"/products/search?search_string=Valance,&count=100",1,0,15343.317300001218,15343.317300001218,15343.317300001218,15343.317300001218,3488.0,0.00654915718479559,0.0,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000
GET,/products/search?search_string=Vallejo&count=100,1,0,22185.42720000187,22185.42720000187,22185.42720000187,22185.42720000187,37430.0,0.00654915718479559,0.0,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
GET,/products/search?search_string=Vehicle&count=100,1,0,73266.33149999907,73266.33149999907,73266.33149999907,73266.33149999907,123834.0,0.00654915718479559,0.0,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000
GET,/products/search?search_string=Ver)&count=100,1,1,86590.34210000027,86590.34210000027,86590.34210000027,86590.34210000027,21.0,0.00654915718479559,0.00654915718479559,87000,87000,87000,87000,87000,87000,87000,87000,87000,87000,87000
GET,/products/search?search_string=Vinyl&count=100,4,0,9700.0,14654.50467500068,5275.435399998969,22985.753299999487,159107.0,0.02619662873918236,0.0,21000,21000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/products/search?search_string=Voyager&count=100,1,1,42736.4333000005,42736.4333000005,42736.4333000005,42736.4333000005,21.0,0.00654915718479559,0.00654915718479559,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000
GET,/products/search?search_string=W&count=100,1,0,4193.39140000011,4193.39140000011,4193.39140000011,4193.39140000011,124450.0,0.00654915718479559,0.0,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/products/search?search_string=W.&count=100,1,1,37806.64690000049,37806.64690000049,37806.64690000049,37806.64690000049,21.0,0.00654915718479559,0.00654915718479559,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000
GET,/products/search?search_string=WWE&count=100,1,0,68461.03619999849,68461.03619999849,68461.03619999849,68461.03619999849,54577.0,0.00654915718479559,0.0,68000,68000,68000,68000,68000,68000,68000,68000,68000,68000,68000
GET,/products/search?search_string=Walthers&count=100,1,1,34378.770899998926,34378.770899998926,34378.770899998926,34378.770899998926,21.0,0.00654915718479559,0.00654915718479559,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000
GET,/products/search?search_string=Warner&count=100,1,0,17110.089699999662,17110.089699999662,17110.089699999662,17110.089699999662,1416.0,0.00654915718479559,0.0,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000
GET,/products/search?search_string=Wars&count=100,2,1,24029.062700003124,32681.495650002034,24029.062700003124,41333.928600000945,57662.0,0.01309831436959118,0.00654915718479559,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000
GET,/products/search?search_string=Washington&count=100,1,1,43176.88609999823,43176.88609999823,43176.88609999823,43176.88609999823,21.0,0.00654915718479559,0.00654915718479559,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000
GET,/products/search?search_string=Weta&count=100,1,0,9928.402900000947,9928.402900000947,9928.402900000947,9928.402900000947,8683.0,0.00654915718479559,0.0,9900,9900,9900,9900,9900,9900,9900,9900,9900,9900,9900
GET,/products/search?search_string=Whale&count=100,1,1,41552.91909999869,41552.91909999869,41552.91909999869,41552.91909999869,21.0,0.00654915718479559,0.00654915718479559,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000
GET,/products/search?search_string=Wheels&count=100,1,0,14429.247799998848,14429.247799998848,14429.247799998848,14429.247799998848,138099.0,0.00654915718479559,0.0,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
GET,/products/search?search_string=White&count=100,1,1,24413.142500001413,24413.142500001413,24413.142500001413,24413.142500001413,21.0,0.00654915718479559,0.00654915718479559,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,"/products/search?search_string=White,&count=100",1,1,41350.15569999814,41350.15569999814,41350.15569999814,41350.15569999814,21.0,0.00654915718479559,0.00654915718479559,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000
GET,"/products/search?search_string=White/Pink,&count=100",1,1,26547.831800002314,26547.831800002314,26547.831800002314,26547.831800002314,21.0,0.00654915718479559,0.00654915718479559,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000
GET,/products/search?search_string=Why&count=100,1,1,67583.24379999976,67583.24379999976,67583.24379999976,67583.24379999976,21.0,0.00654915718479559,0.00654915718479559,68000,68000,68000,68000,68000,68000,68000,68000,68000,68000,68000
GET,/products/search?search_string=Wildkin&count=100,1,0,31236.95459999726,31236.95459999726,31236.95459999726,31236.95459999726,54520.0,0.00654915718479559,0.0,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000
GET,/products/search?search_string=Winged&count=100,1,0,21378.350599999976,21378.350599999976,21378.350599999976,21378.350599999976,2258.0,0.00654915718479559,0.0,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000
GET,/products/search?search_string=Wiz-z-zer&count=100,1,0,13208.991600000445,13208.991600000445,13208.991600000445,13208.991600000445,1537.0,0.00654915718479559,0.0,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000
GET,/products/search?search_string=Women's&count=100,3,1,36000.0,35035.811999999474,29504.63419999869,39376.33579999965,45137.666666666664,0.01964747155438677,0.00654915718479559,36000,36000,39000,39000,39000,39000,39000,39000,39000,39000,39000
GET,/products/search?search_string=Wood&count=100,1,0,6945.956400002615,6945.956400002615,6945.956400002615,6945.956400002615,142398.0,0.00654915718479559,0.0,6900,6900,6900,6900,6900,6900,6900,6900,6900,6900,6900
GET,/products/search?search_string=Wooden&count=100,2,1,8800.0,14790.466700000252,8780.050699999265,20800.88270000124,80048.0,0.01309831436959118,0.00654915718479559,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000
GET,/products/search?search_string=Workshop&count=100,1,0,22090.019299997948,22090.019299997948,22090.019299997948,22090.019299997948,30414.0,0.00654915718479559,0.0,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
GET,/products/search?search_string=World&count=100,3,2,39000.0,47069.64896666735,34204.68919999985,67595.55330000148,40480.0,0.01964747155438677,0.01309831436959118,39000,39000,68000,68000,68000,68000,68000,68000,68000,68000,68000
